snapshot_id,race_key,cycle,state,race_id,poll_race_id,election_date,snapshot_date,days_before_election,source_candidate_rows,source_questions,candidate_questions,eligible_questions,excluded_questions,has_eligible_polling,earliest_eligible_end_date,latest_eligible_end_date,mean_dem_margin_unweighted,median_dem_margin_unweighted,mean_poll_age_days,median_poll_age_days,internal_questions,partisan_questions,tracking_questions
2024_RI_9528_20241105_D014,2024_RI_9528_20241105,2024,RI,2024_RI,9528,2024-11-05,2024-10-22,14,10,5,5,4,1,True,2024-09-08,2024-09-20,19.25,17.0,36.5,35.0,0,0,0
2024_RI_9528_20241105_D007,2024_RI_9528_20241105,2024,RI,2024_RI,9528,2024-11-05,2024-10-29,7,10,5,5,4,1,True,2024-09-08,2024-09-20,19.25,17.0,43.5,42.0,0,0,0
2024_RI_9528_20241105_D000,2024_RI_9528_20241105,2024,RI,2024_RI,9528,2024-11-05,2024-11-05,0,10,5,5,5,0,True,2024-09-08,2024-11-02,18.2,16.0,41.0,48.0,0,0,0
2024_TN_9529_20241105_D120,2024_TN_9529_20241105,2024,TN,2024_TN,9529,2024-11-05,2024-07-08,120,46,20,20,9,11,True,2023-10-04,2024-07-01,-17.51111111111111,-17.0,144.11111111111111,97.0,0,0,0
2024_TN_9529_20241105_D090,2024_TN_9529_20241105,2024,TN,2024_TN,9529,2024-11-05,2024-08-07,90,46,20,20,9,11,True,2023-10-04,2024-07-01,-17.51111111111111,-17.0,174.11111111111111,127.0,0,0,0
2024_TN_9529_20241105_D060,2024_TN_9529_20241105,2024,TN,2024_TN,9529,2024-11-05,2024-09-06,60,46,20,20,10,10,True,2023-10-04,2024-09-02,-17.72,-17.0,184.1,157.0,0,0,0
2024_TN_9529_20241105_D030,2024_TN_9529_20241105,2024,TN,2024_TN,9529,2024-11-05,2024-10-06,30,46,20,20,10,10,True,2023-10-04,2024-09-02,-17.72,-17.0,214.1,187.0,0,0,0
2024_TN_9529_20241105_D014,2024_TN_9529_20241105,2024,TN,2024_TN,9529,2024-11-05,2024-10-22,14,46,20,20,13,7,True,2023-10-04,2024-10-18,-18.907692307692308,-19.599999999999994,179.46153846153845,166.0,0,0,0
2024_TN_9529_20241105_D007,2024_TN_9529_20241105,2024,TN,2024_TN,9529,2024-11-05,2024-10-29,7,46,20,20,14,6,True,2023-10-04,2024-10-28,-19.099999999999998,-19.799999999999997,173.21428571428572,146.5,0,0,0
2024_TN_9529_20241105_D000,2024_TN_9529_20241105,2024,TN,2024_TN,9529,2024-11-05,2024-11-05,0,46,20,20,14,6,True,2023-10-04,2024-10-28,-19.099999999999998,-19.799999999999997,180.21428571428572,153.5,0,0,0
2024_TX_9530_20241105_D120,2024_TX_9530_20241105,2024,TX,2024_TX,9530,2024-11-05,2024-07-08,120,142,61,61,18,43,True,2023-05-17,2024-07-01,-6.711111111111111,-5.5,125.44444444444444,99.0,0,0,0
2024_TX_9530_20241105_D090,2024_TX_9530_20241105,2024,TX,2024_TX,9530,2024-11-05,2024-08-07,90,142,61,61,19,42,True,2023-05-17,2024-07-18,-6.768421052631578,-6.0,148.31578947368422,119.0,0,0,0
2024_TX_9530_20241105_D060,2024_TX_9530_20241105,2024,TX,2024_TX,9530,2024-11-05,2024-09-06,60,142,61,61,26,35,True,2023-05-17,2024-09-05,-6.261538461538462,-5.0,133.15384615384616,83.5,0,0,0
2024_TX_9530_20241105_D030,2024_TX_9530_20241105,2024,TX,2024_TX,9530,2024-11-05,2024-10-06,30,142,61,61,39,22,True,2023-05-17,2024-10-06,-5.19102564102564,-4.0,112.41025641025641,51.0,0,0,0
2024_TX_9530_20241105_D014,2024_TX_9530_20241105,2024,TX,2024_TX,9530,2024-11-05,2024-10-22,14,142,61,61,48,13,True,2023-05-17,2024-10-21,-4.907291666666667,-4.0,105.875,53.0,0,0,0
2024_TX_9530_20241105_D007,2024_TX_9530_20241105,2024,TX,2024_TX,9530,2024-11-05,2024-10-29,7,142,61,61,53,8,True,2023-05-17,2024-10-28,-4.74245283018868,-4.0,102.50943396226415,51.0,1,0,0
2024_TX_9530_20241105_D000,2024_TX_9530_20241105,2024,TX,2024_TX,9530,2024-11-05,2024-11-05,0,142,61,61,55,6,True,2023-05-17,2024-11-04,-4.751818181818182,-4.0,105.63636363636364,57.0,1,0,0
2024_UT_9531_20241105_D120,2024_UT_9531_20241105,2024,UT,2024_UT,9531,2024-11-05,2024-07-08,120,19,7,7,0,7,False,,,,,,,0,0,0
2024_UT_9531_20241105_D090,2024_UT_9531_20241105,2024,UT,2024_UT,9531,2024-11-05,2024-08-07,90,19,7,7,0,7,False,,,,,,,0,0,0
2024_UT_9531_20241105_D060,2024_UT_9531_20241105,2024,UT,2024_UT,9531,2024-11-05,2024-09-06,60,19,7,7,2,5,True,2024-08-09,2024-08-09,-38.0,-38.0,28.0,28.0,0,0,0
2024_UT_9531_20241105_D030,2024_UT_9531_20241105,2024,UT,2024_UT,9531,2024-11-05,2024-10-06,30,19,7,7,3,4,True,2024-08-09,2024-09-19,-31.566666666666666,-34.0,44.333333333333336,58.0,0,0,0
2024_UT_9531_20241105_D014,2024_UT_9531_20241105,2024,UT,2024_UT,9531,2024-11-05,2024-10-22,14,19,7,7,6,1,True,2024-08-09,2024-10-19,-32.449999999999996,-32.0,35.666666666666664,24.0,0,0,0
2024_UT_9531_20241105_D007,2024_UT_9531_20241105,2024,UT,2024_UT,9531,2024-11-05,2024-10-29,7,19,7,7,7,0,True,2024-08-09,2024-10-28,-31.814285714285713,-30.0,36.714285714285715,22.0,0,0,0
2024_UT_9531_20241105_D000,2024_UT_9531_20241105,2024,UT,2024_UT,9531,2024-11-05,2024-11-05,0,19,7,7,7,0,True,2024-08-09,2024-10-28,-31.814285714285713,-30.0,43.714285714285715,29.0,0,0,0
2024_VA_9504_20241105_D120,2024_VA_9504_20241105,2024,VA,2024_VA,9504,2024-11-05,2024-07-08,120,58,29,29,3,26,True,2024-04-28,2024-07-03,11.133333333333333,11.0,27.0,5.0,0,0,0
2024_VA_9504_20241105_D090,2024_VA_9504_20241105,2024,VA,2024_VA,9504,2024-11-05,2024-08-07,90,58,29,29,10,19,True,2024-04-28,2024-07-15,12.35,11.5,34.2,25.5,0,0,0
2024_VA_9504_20241105_D060,2024_VA_9504_20241105,2024,VA,2024_VA,9504,2024-11-05,2024-09-06,60,58,29,29,12,17,True,2024-04-28,2024-09-01,12.091666666666667,11.0,55.666666666666664,55.0,0,0,0
2024_VA_9504_20241105_D030,2024_VA_9504_20241105,2024,VA,2024_VA,9504,2024-11-05,2024-10-06,30,58,29,29,18,11,True,2024-04-28,2024-10-04,11.777777777777779,11.0,64.0,83.0,0,0,0
2024_VA_9504_20241105_D014,2024_VA_9504_20241105,2024,VA,2024_VA,9504,2024-11-05,2024-10-22,14,58,29,29,19,10,True,2024-04-28,2024-10-14,11.778947368421052,11.0,76.21052631578948,99.0,0,0,0
2024_VA_9504_20241105_D007,2024_VA_9504_20241105,2024,VA,2024_VA,9504,2024-11-05,2024-10-29,7,58,29,29,24,5,True,2024-04-28,2024-10-29,11.7125,11.0,66.41666666666667,54.5,0,0,0
2024_VA_9504_20241105_D000,2024_VA_9504_20241105,2024,VA,2024_VA,9504,2024-11-05,2024-11-05,0,58,29,29,27,2,True,2024-04-28,2024-11-04,11.22962962962963,11.0,65.5925925925926,58.0,0,0,0
2024_VT_9532_20241105_D120,2024_VT_9532_20241105,2024,VT,2024_VT,9532,2024-11-05,2024-07-08,120,10,2,2,0,2,False,,,,,,,0,0,0
2024_VT_9532_20241105_D090,2024_VT_9532_20241105,2024,VT,2024_VT,9532,2024-11-05,2024-08-07,90,10,2,2,0,2,False,,,,,,,0,0,0
2024_VT_9532_20241105_D060,2024_VT_9532_20241105,2024,VT,2024_VT,9532,2024-11-05,2024-09-06,60,10,2,2,0,2,False,,,,,,,0,0,0
2024_VT_9532_20241105_D030,2024_VT_9532_20241105,2024,VT,2024_VT,9532,2024-11-05,2024-10-06,30,10,2,2,0,2,False,,,,,,,0,0,0
2024_VT_9532_20241105_D014,2024_VT_9532_20241105,2024,VT,2024_VT,9532,2024-11-05,2024-10-22,14,10,2,2,0,2,False,,,,,,,0,0,0
2024_VT_9532_20241105_D007,2024_VT_9532_20241105,2024,VT,2024_VT,9532,2024-11-05,2024-10-29,7,10,2,2,0,2,False,,,,,,,0,0,0
2024_VT_9532_20241105_D000,2024_VT_9532_20241105,2024,VT,2024_VT,9532,2024-11-05,2024-11-05,0,10,2,2,0,2,False,,,,,,,0,0,0
2024_WA_9533_20241105_D120,2024_WA_9533_20241105,2024,WA,2024_WA,9533,2024-11-05,2024-07-08,120,20,10,10,4,6,True,2023-11-03,2024-05-16,12.5,11.0,161.5,172.5,0,0,0
2024_WA_9533_20241105_D090,2024_WA_9533_20241105,2024,WA,2024_WA,9533,2024-11-05,2024-08-07,90,20,10,10,4,6,True,2023-11-03,2024-05-16,12.5,11.0,191.5,202.5,0,0,0
2024_WA_9533_20241105_D060,2024_WA_9533_20241105,2024,WA,2024_WA,9533,2024-11-05,2024-09-06,60,20,10,10,5,5,True,2023-11-03,2024-09-06,14.4,13.0,177.2,169.0,0,0,0
2024_WA_9533_20241105_D030,2024_WA_9533_20241105,2024,WA,2024_WA,9533,2024-11-05,2024-10-06,30,20,10,10,5,5,True,2023-11-03,2024-09-06,14.4,13.0,207.2,199.0,0,0,0
2024_WA_9533_20241105_D014,2024_WA_9533_20241105,2024,WA,2024_WA,9533,2024-11-05,2024-10-22,14,20,10,10,7,3,True,2023-11-03,2024-10-17,15.714285714285714,15.0,161.28571428571428,159.0,0,0,0
2024_WA_9533_20241105_D007,2024_WA_9533_20241105,2024,WA,2024_WA,9533,2024-11-05,2024-10-29,7,20,10,10,7,3,True,2023-11-03,2024-10-17,15.714285714285714,15.0,168.28571428571428,166.0,0,0,0
2024_WA_9533_20241105_D000,2024_WA_9533_20241105,2024,WA,2024_WA,9533,2024-11-05,2024-11-05,0,20,10,10,8,2,True,2023-11-03,2024-11-03,16.25,17.5,153.625,116.5,0,0,0
2024_WI_9534_20241105_D120,2024_WI_9534_20241105,2024,WI,2024_WI,9534,2024-11-05,2024-07-08,120,260,114,114,19,95,True,2024-02-24,2024-07-02,5.936842105263158,5.0,53.10526315789474,56.0,0,0,0
2024_WI_9534_20241105_D090,2024_WI_9534_20241105,2024,WI,2024_WI,9534,2024-11-05,2024-08-07,90,260,114,114,28,86,True,2024-02-24,2024-08-02,6.282142857142857,6.0,60.42857142857143,49.0,0,0,0
2024_WI_9534_20241105_D060,2024_WI_9534_20241105,2024,WI,2024_WI,9534,2024-11-05,2024-09-06,60,260,114,114,44,70,True,2024-02-24,2024-09-06,6.184090909090909,6.0,61.90909090909091,44.5,0,0,0
2024_WI_9534_20241105_D030,2024_WI_9534_20241105,2024,WI,2024_WI,9534,2024-11-05,2024-10-06,30,260,114,114,68,46,True,2024-02-24,2024-10-02,5.882352941176471,6.0,64.57352941176471,46.0,0,0,0
2024_WI_9534_20241105_D014,2024_WI_9534_20241105,2024,WI,2024_WI,9534,2024-11-05,2024-10-22,14,260,114,114,82,32,True,2024-02-24,2024-10-22,5.262195121951219,5.0,67.96341463414635,47.0,0,0,0
2024_WI_9534_20241105_D007,2024_WI_9534_20241105,2024,WI,2024_WI,9534,2024-11-05,2024-10-29,7,260,114,114,91,23,True,2024-02-24,2024-10-29,4.897802197802197,5.0,67.86813186813187,50.0,0,0,0
2024_WI_9534_20241105_D000,2024_WI_9534_20241105,2024,WI,2024_WI,9534,2024-11-05,2024-11-05,0,260,114,114,113,1,True,2024-02-24,2024-11-04,4.420353982300885,5.0,61.06194690265487,43.0,0,0,0
2024_WV_9479_20241105_D120,2024_WV_9479_20241105,2024,WV,2024_WV,9479,2024-11-05,2024-07-08,120,40,20,20,1,19,True,2024-06-04,2024-06-04,-33.0,-33.0,34.0,34.0,0,0,0
2024_WV_9479_20241105_D090,2024_WV_9479_20241105,2024,WV,2024_WV,9479,2024-11-05,2024-08-07,90,40,20,20,1,19,True,2024-06-04,2024-06-04,-33.0,-33.0,64.0,64.0,0,0,0
2024_WV_9479_20241105_D060,2024_WV_9479_20241105,2024,WV,2024_WV,9479,2024-11-05,2024-09-06,60,40,20,20,2,18,True,2024-06-04,2024-08-27,-33.5,-33.5,52.0,52.0,0,0,0
2024_WV_9479_20241105_D030,2024_WV_9479_20241105,2024,WV,2024_WV,9479,2024-11-05,2024-10-06,30,40,20,20,2,18,True,2024-06-04,2024-08-27,-33.5,-33.5,82.0,82.0,0,0,0
2024_WV_9479_20241105_D014,2024_WV_9479_20241105,2024,WV,2024_WV,9479,2024-11-05,2024-10-22,14,40,20,20,2,18,True,2024-06-04,2024-08-27,-33.5,-33.5,98.0,98.0,0,0,0
2024_WV_9479_20241105_D007,2024_WV_9479_20241105,2024,WV,2024_WV,9479,2024-11-05,2024-10-29,7,40,20,20,2,18,True,2024-06-04,2024-08-27,-33.5,-33.5,105.0,105.0,0,0,0
2024_WV_9479_20241105_D000,2024_WV_9479_20241105,2024,WV,2024_WV,9479,2024-11-05,2024-11-05,0,40,20,20,2,18,True,2024-06-04,2024-08-27,-33.5,-33.5,112.0,112.0,0,0,0
2024_WY_9535_20241105_D120,2024_WY_9535_20241105,2024,WY,2024_WY,9535,2024-11-05,2024-07-08,120,2,1,1,0,1,False,,,,,,,0,0,0
2024_WY_9535_20241105_D090,2024_WY_9535_20241105,2024,WY,2024_WY,9535,2024-11-05,2024-08-07,90,2,1,1,0,1,False,,,,,,,0,0,0
2024_WY_9535_20241105_D060,2024_WY_9535_20241105,2024,WY,2024_WY,9535,2024-11-05,2024-09-06,60,2,1,1,0,1,False,,,,,,,0,0,0
2024_WY_9535_20241105_D030,2024_WY_9535_20241105,2024,WY,2024_WY,9535,2024-11-05,2024-10-06,30,2,1,1,0,1,False,,,,,,,0,0,0
2024_WY_9535_20241105_D014,2024_WY_9535_20241105,2024,WY,2024_WY,9535,2024-11-05,2024-10-22,14,2,1,1,0,1,False,,,,,,,0,0,0
2024_WY_9535_20241105_D007,2024_WY_9535_20241105,2024,WY,2024_WY,9535,2024-11-05,2024-10-29,7,2,1,1,1,0,True,2024-10-28,2024-10-28,-47.5,-47.5,1.0,1.0,0,0,0
2024_WY_9535_20241105_D000,2024_WY_9535_20241105,2024,WY,2024_WY,9535,2024-11-05,2024-11-05,0,2,1,1,1,0,True,2024-10-28,2024-10-28,-47.5,-47.5,8.0,8.0,0,0,0
